Id,Store,DayOfWeek,Date,Open,Promo,StateHoliday,SchoolHoliday,Customers,Sales
34644,527,6,2015-08-08,1.0,0,0,0,,2047.2092
34645,528,6,2015-08-08,1.0,0,0,0,,2044.2488
34646,529,6,2015-08-08,1.0,0,0,0,,2039.0342
34647,530,6,2015-08-08,1.0,0,0,0,,2015.6328
34648,531,6,2015-08-08,1.0,0,0,0,,2019.1836
34649,532,6,2015-08-08,1.0,0,0,0,,2018.8519
34650,533,6,2015-08-08,1.0,0,0,0,,2019.9387
34651,534,6,2015-08-08,1.0,0,0,0,,2021.5189
34652,535,6,2015-08-08,1.0,0,0,0,,2021.5189
34653,536,6,2015-08-08,1.0,0,0,0,,2018.1991
34654,537,6,2015-08-08,1.0,0,0,0,,2017.9264
34655,538,6,2015-08-08,1.0,0,0,0,,2014.9275
34656,539,6,2015-08-08,1.0,0,0,0,,2023.2737
34657,540,6,2015-08-08,1.0,0,0,0,,2032.9568
34658,541,6,2015-08-08,1.0,0,0,0,,2024.0535
34659,542,6,2015-08-08,1.0,0,0,0,,2023.6733
34660,543,6,2015-08-08,1.0,0,0,1,,1905.3613
34661,545,6,2015-08-08,1.0,0,0,0,,2022.7441
34662,547,6,2015-08-08,1.0,0,0,0,,2024.0098
34663,548,6,2015-08-08,1.0,0,0,1,,1909.8043
34664,549,6,2015-08-08,1.0,0,0,0,,2010.7671
34665,550,6,2015-08-08,1.0,0,0,1,,1883.8801
34666,551,6,2015-08-08,1.0,0,0,0,,1983.6909
34667,552,6,2015-08-08,1.0,0,0,1,,1864.2983
34668,553,6,2015-08-08,1.0,0,0,0,,1972.032
34669,554,6,2015-08-08,1.0,0,0,0,,1960.2588
34670,555,6,2015-08-08,1.0,0,0,0,,1960.1631
34671,557,6,2015-08-08,1.0,0,0,0,,1946.418
34672,558,6,2015-08-08,1.0,0,0,0,,1944.1919
34673,561,6,2015-08-08,1.0,0,0,0,,1961.9868
34674,562,6,2015-08-08,1.0,0,0,1,,1849.53
34675,563,6,2015-08-08,1.0,0,0,0,,1964.05
34676,564,6,2015-08-08,1.0,0,0,0,,1967.7244
34677,565,6,2015-08-08,1.0,0,0,0,,1967.8873
34678,566,6,2015-08-08,1.0,0,0,0,,1968.6139
34679,567,6,2015-08-08,1.0,0,0,0,,1970.262
34680,568,6,2015-08-08,1.0,0,0,1,,1861.2375
34681,570,6,2015-08-08,1.0,0,0,0,,1989.6685
34682,571,6,2015-08-08,1.0,0,0,0,,1996.1962
34683,572,6,2015-08-08,1.0,0,0,0,,1996.1962
34684,573,6,2015-08-08,1.0,0,0,0,,1998.3213
34685,574,6,2015-08-08,1.0,0,0,0,,1998.6127
34686,575,6,2015-08-08,1.0,0,0,0,,1996.3606
34687,577,6,2015-08-08,1.0,0,0,0,,1997.1813
34688,578,6,2015-08-08,1.0,0,0,0,,1996.2747
34689,579,6,2015-08-08,1.0,0,0,0,,1995.8163
34690,580,6,2015-08-08,1.0,0,0,0,,2000.1064
34691,581,6,2015-08-08,1.0,0,0,0,,2000.1064
34692,582,6,2015-08-08,1.0,0,0,1,,1885.2104
34693,584,6,2015-08-08,1.0,0,0,1,,1889.4421
34694,585,6,2015-08-08,1.0,0,0,0,,2005.9541
34695,586,6,2015-08-08,1.0,0,0,0,,2011.4166
34696,587,6,2015-08-08,1.0,0,0,0,,2012.2114
34697,588,6,2015-08-08,1.0,0,0,0,,2012.8848
34698,589,6,2015-08-08,1.0,0,0,1,,1896.7412
34699,590,6,2015-08-08,1.0,0,0,0,,2017.477
34700,591,6,2015-08-08,1.0,0,0,0,,2017.1189
34701,592,6,2015-08-08,1.0,0,0,0,,2018.2336
34702,593,6,2015-08-08,1.0,0,0,0,,2019.9203
34703,597,6,2015-08-08,1.0,0,0,0,,2032.9417
34704,598,6,2015-08-08,1.0,0,0,0,,2036.6381
34705,600,6,2015-08-08,1.0,0,0,0,,2037.0375
34706,601,6,2015-08-08,1.0,0,0,1,,1920.6035
34707,602,6,2015-08-08,1.0,0,0,1,,1923.8235
34708,603,6,2015-08-08,1.0,0,0,0,,2041.6108
34709,604,6,2015-08-08,1.0,0,0,0,,2044.142
34710,605,6,2015-08-08,1.0,0,0,0,,2045.6116
34711,610,6,2015-08-08,1.0,0,0,0,,2043.6702
34712,611,6,2015-08-08,1.0,0,0,0,,2047.2251
34713,612,6,2015-08-08,1.0,0,0,0,,2045.2522
34714,615,6,2015-08-08,1.0,0,0,1,,1928.5559
34715,616,6,2015-08-08,1.0,0,0,0,,2048.3032
34716,618,6,2015-08-08,1.0,0,0,1,,1930.6625
34717,619,6,2015-08-08,1.0,0,0,0,,2049.8987
34718,620,6,2015-08-08,1.0,0,0,0,,2046.251
34719,621,6,2015-08-08,1.0,0,0,0,,2041.3977
34720,622,6,2015-08-08,1.0,0,0,0,,2039.858
34721,623,6,2015-08-08,1.0,0,0,0,,2039.3165
34722,624,6,2015-08-08,1.0,0,0,0,,2039.4441
34723,625,6,2015-08-08,1.0,0,0,0,,2031.0282
34724,627,6,2015-08-08,1.0,0,0,1,,1900.4869
34725,628,6,2015-08-08,1.0,0,0,1,,1900.9548
34726,629,6,2015-08-08,1.0,0,0,0,,2026.6543
34727,631,6,2015-08-08,1.0,0,0,0,,2024.7329
34728,632,6,2015-08-08,1.0,0,0,0,,2024.755
34729,633,6,2015-08-08,1.0,0,0,0,,2026.0701
34730,636,6,2015-08-08,1.0,0,0,0,,2024.1372
34731,637,6,2015-08-08,1.0,0,0,0,,2023.2279
34732,638,6,2015-08-08,1.0,0,0,0,,2015.5842
34733,639,6,2015-08-08,1.0,0,0,0,,2013.8882
34734,640,6,2015-08-08,1.0,0,0,0,,2006.5742
34735,641,6,2015-08-08,1.0,0,0,0,,1998.9407
34736,642,6,2015-08-08,1.0,0,0,0,,1986.2384
34737,643,6,2015-08-08,1.0,0,0,0,,1984.255
34738,644,6,2015-08-08,1.0,0,0,0,,1980.0344
34739,645,6,2015-08-08,1.0,0,0,0,,1973.9865
34740,646,6,2015-08-08,1.0,0,0,0,,1973.8433
34741,647,6,2015-08-08,1.0,0,0,0,,1973.3562
34742,650,6,2015-08-08,1.0,0,0,0,,1976.5283
34743,651,6,2015-08-08,1.0,0,0,0,,1977.1638
34744,653,6,2015-08-08,1.0,0,0,0,,1980.4352
34745,655,6,2015-08-08,1.0,0,0,0,,1975.0781
34746,656,6,2015-08-08,1.0,0,0,1,,1853.6799
34747,657,6,2015-08-08,1.0,0,0,0,,1967.3799
34748,658,6,2015-08-08,1.0,0,0,0,,1967.7983
34749,659,6,2015-08-08,1.0,0,0,1,,1851.4744
34750,660,6,2015-08-08,1.0,0,0,0,,1966.5945
34751,661,6,2015-08-08,1.0,0,0,1,,1854.365
34752,662,6,2015-08-08,1.0,0,0,1,,1851.0614
34753,663,6,2015-08-08,1.0,0,0,0,,1963.5913
34754,665,6,2015-08-08,1.0,0,0,1,,1852.7987
34755,666,6,2015-08-08,1.0,0,0,0,,1969.7975
34756,667,6,2015-08-08,1.0,0,0,0,,1983.3401
34757,669,6,2015-08-08,1.0,0,0,0,,1983.9738
34758,670,6,2015-08-08,0.0,0,0,0,,229.52866
34759,671,6,2015-08-08,1.0,0,0,0,,1986.4937
34760,673,6,2015-08-08,1.0,0,0,0,,1987.6312
34761,674,6,2015-08-08,1.0,0,0,0,,1983.957
34762,675,6,2015-08-08,1.0,0,0,0,,1983.5032
34763,676,6,2015-08-08,1.0,0,0,1,,1873.4354
34764,677,6,2015-08-08,1.0,0,0,0,,1981.8599
34765,678,6,2015-08-08,1.0,0,0,0,,1981.5496
34766,680,6,2015-08-08,1.0,0,0,0,,1976.6146
34767,681,6,2015-08-08,1.0,0,0,0,,1979.4036
34768,684,6,2015-08-08,1.0,0,0,0,,2010.0405
34769,685,6,2015-08-08,1.0,0,0,0,,2009.9021
34770,687,6,2015-08-08,1.0,0,0,0,,2019.6084
34771,689,6,2015-08-08,1.0,0,0,1,,1917.3989
34772,690,6,2015-08-08,1.0,0,0,0,,2034.7771
34773,691,6,2015-08-08,1.0,0,0,0,,2049.4277
34774,692,6,2015-08-08,1.0,0,0,0,,2054.1929
34775,693,6,2015-08-08,1.0,0,0,1,,1950.5184
34776,694,6,2015-08-08,1.0,0,0,0,,2057.5188
34777,695,6,2015-08-08,1.0,0,0,0,,2058.5208
34778,696,6,2015-08-08,1.0,0,0,0,,2057.9585
34779,697,6,2015-08-08,1.0,0,0,0,,2057.6128
34780,699,6,2015-08-08,1.0,0,0,1,,1951.6985
34781,700,6,2015-08-08,1.0,0,0,1,,1952.7375
34782,701,6,2015-08-08,1.0,0,0,0,,2058.7268
34783,702,6,2015-08-08,1.0,0,0,0,,2060.4902
34784,703,6,2015-08-08,1.0,0,0,0,,2064.649
34785,705,6,2015-08-08,1.0,0,0,0,,2070.4883
34786,706,6,2015-08-08,1.0,0,0,0,,2074.1357
34787,707,6,2015-08-08,1.0,0,0,0,,2077.153
34788,710,6,2015-08-08,1.0,0,0,0,,2089.9355
34789,711,6,2015-08-08,1.0,0,0,0,,2095.1094
34790,712,6,2015-08-08,1.0,0,0,0,,2097.1855
34791,713,6,2015-08-08,1.0,0,0,0,,2096.9058
34792,714,6,2015-08-08,1.0,0,0,0,,2096.7993
34793,716,6,2015-08-08,1.0,0,0,0,,2094.1165
34794,717,6,2015-08-08,1.0,0,0,0,,2094.1165
34795,718,6,2015-08-08,1.0,0,0,1,,1993.7622
34796,719,6,2015-08-08,1.0,0,0,0,,2093.3
34797,720,6,2015-08-08,1.0,0,0,0,,2091.0293
34798,721,6,2015-08-08,1.0,0,0,0,,2089.8145
34799,722,6,2015-08-08,1.0,0,0,1,,1990.032
34800,723,6,2015-08-08,1.0,0,0,1,,1986.3943
34801,724,6,2015-08-08,1.0,0,0,0,,2082.057
34802,725,6,2015-08-08,1.0,0,0,0,,2077.8025
34803,727,6,2015-08-08,1.0,0,0,1,,1974.719
34804,728,6,2015-08-08,1.0,0,0,0,,2072.7156
34805,729,6,2015-08-08,1.0,0,0,0,,2068.8103
34806,731,6,2015-08-08,1.0,0,0,0,,2068.4463
34807,732,6,2015-08-08,1.0,0,0,0,,2066.9087
34808,733,6,2015-08-08,1.0,0,0,0,,2063.584
34809,734,6,2015-08-08,1.0,0,0,0,,2062.0635
34810,736,6,2015-08-08,1.0,0,0,0,,2061.415
34811,737,6,2015-08-08,1.0,0,0,0,,2061.2896
34812,738,6,2015-08-08,1.0,0,0,0,,2063.3882
34813,739,6,2015-08-08,1.0,0,0,0,,2066.609
34814,740,6,2015-08-08,1.0,0,0,1,,1973.2417
34815,741,6,2015-08-08,1.0,0,0,1,,1962.704
34816,742,6,2015-08-08,1.0,0,0,0,,2056.5608
34817,744,6,2015-08-08,1.0,0,0,0,,2052.4355
34818,746,6,2015-08-08,1.0,0,0,1,,1954.9701
34819,748,6,2015-08-08,1.0,0,0,0,,2040.4182
34820,749,6,2015-08-08,1.0,0,0,0,,2033.2267
34821,750,6,2015-08-08,1.0,0,0,0,,2027.2426
34822,751,6,2015-08-08,1.0,0,0,0,,2024.1053
34823,752,6,2015-08-08,1.0,0,0,0,,2022.833
34824,753,6,2015-08-08,1.0,0,0,0,,2021.5701
34825,756,6,2015-08-08,1.0,0,0,0,,2003.7366
34826,757,6,2015-08-08,1.0,0,0,0,,2001.1685
34827,758,6,2015-08-08,1.0,0,0,0,,1996.8926
34828,759,6,2015-08-08,1.0,0,0,0,,1988.2671
34829,762,6,2015-08-08,1.0,0,0,0,,1973.0884
34830,763,6,2015-08-08,1.0,0,0,0,,1968.6864
34831,764,6,2015-08-08,1.0,0,0,0,,1960.0212
34832,765,6,2015-08-08,1.0,0,0,0,,1960.7649
34833,766,6,2015-08-08,1.0,0,0,0,,1958.384
34834,767,6,2015-08-08,1.0,0,0,0,,1950.577
34835,768,6,2015-08-08,1.0,0,0,0,,1942.052
34836,769,6,2015-08-08,1.0,0,0,0,,1936.3899
34837,770,6,2015-08-08,1.0,0,0,0,,1930.5566
34838,771,6,2015-08-08,1.0,0,0,0,,1927.7467
34839,772,6,2015-08-08,1.0,0,0,0,,1922.1406
34840,773,6,2015-08-08,1.0,0,0,1,,1836.2594
34841,774,6,2015-08-08,1.0,0,0,0,,1928.1213
34842,775,6,2015-08-08,1.0,0,0,0,,1928.054
34843,776,6,2015-08-08,1.0,0,0,0,,1928.1785
34844,777,6,2015-08-08,1.0,0,0,0,,1927.5042
34845,778,6,2015-08-08,1.0,0,0,0,,1919.208
34846,782,6,2015-08-08,1.0,0,0,0,,1922.6431
34847,784,6,2015-08-08,1.0,0,0,0,,1918.3773
34848,785,6,2015-08-08,1.0,0,0,0,,1921.8975
34849,789,6,2015-08-08,1.0,0,0,0,,1923.3003
34850,790,6,2015-08-08,1.0,0,0,1,,1860.9447
34851,791,6,2015-08-08,1.0,0,0,0,,1935.8315
34852,792,6,2015-08-08,1.0,0,0,0,,1937.5593
34853,793,6,2015-08-08,1.0,0,0,0,,1940.4045
34854,795,6,2015-08-08,1.0,0,0,0,,1950.0768
34855,796,6,2015-08-08,1.0,0,0,0,,1961.2048
34856,797,6,2015-08-08,1.0,0,0,0,,1966.605
34857,799,6,2015-08-08,1.0,0,0,0,,1997.0353
34858,800,6,2015-08-08,1.0,0,0,0,,2009.477
34859,801,6,2015-08-08,1.0,0,0,0,,2016.4282
34860,802,6,2015-08-08,1.0,0,0,0,,2024.0955
34861,803,6,2015-08-08,1.0,0,0,1,,1954.8121
34862,804,6,2015-08-08,1.0,0,0,0,,2029.9852
34863,805,6,2015-08-08,1.0,0,0,0,,2028.7786
34864,806,6,2015-08-08,1.0,0,0,0,,2032.8152
34865,807,6,2015-08-08,1.0,0,0,1,,1964.2976
34866,809,6,2015-08-08,1.0,0,0,0,,2033.5527
34867,810,6,2015-08-08,1.0,0,0,0,,2027.3911
34868,811,6,2015-08-08,1.0,0,0,0,,2015.6533
34869,813,6,2015-08-08,1.0,0,0,0,,2008.1827
34870,815,6,2015-08-08,1.0,0,0,0,,2008.6821
34871,816,6,2015-08-08,1.0,0,0,0,,2009.385
34872,818,6,2015-08-08,1.0,0,0,1,,1945.8846
34873,819,6,2015-08-08,1.0,0,0,0,,2011.071
34874,820,6,2015-08-08,1.0,0,0,0,,2011.4215
34875,822,6,2015-08-08,1.0,0,0,0,,2010.5593
34876,823,6,2015-08-08,1.0,0,0,0,,2007.8889
34877,824,6,2015-08-08,1.0,0,0,0,,2008.0962
34878,825,6,2015-08-08,1.0,0,0,0,,2005.1954
34879,826,6,2015-08-08,1.0,0,0,0,,2006.5851
34880,829,6,2015-08-08,1.0,0,0,1,,1945.4982
34881,831,6,2015-08-08,1.0,0,0,0,,2005.0876
34882,832,6,2015-08-08,1.0,0,0,1,,1955.0173
34883,833,6,2015-08-08,1.0,0,0,0,,1995.131
34884,835,6,2015-08-08,1.0,0,0,0,,1974.2523
34885,837,6,2015-08-08,1.0,0,0,1,,1919.701
34886,840,6,2015-08-08,1.0,0,0,1,,1924.3008
34887,842,6,2015-08-08,1.0,0,0,0,,1987.4963
34888,844,6,2015-08-08,1.0,0,0,0,,1993.6404
34889,845,6,2015-08-08,1.0,0,0,0,,1994.3743
34890,846,6,2015-08-08,1.0,0,0,0,,1992.1609
34891,847,6,2015-08-08,1.0,0,0,0,,1991.6428
34892,848,6,2015-08-08,1.0,0,0,0,,1991.7916
34893,849,6,2015-08-08,1.0,0,0,1,,1960.5708
34894,850,6,2015-08-08,1.0,0,0,0,,1996.1871
34895,851,6,2015-08-08,1.0,0,0,0,,1995.6509
34896,852,6,2015-08-08,1.0,0,0,1,,1972.4727
34897,853,6,2015-08-08,1.0,0,0,0,,1998.6096
34898,855,6,2015-08-08,1.0,0,0,0,,1999.9376
34899,856,6,2015-08-08,1.0,0,0,0,,2005.5273
34900,857,6,2015-08-08,1.0,0,0,1,,1988.3269
34901,858,6,2015-08-08,1.0,0,0,0,,2006.9668
34902,859,6,2015-08-08,1.0,0,0,0,,2005.5483
34903,860,6,2015-08-08,1.0,0,0,0,,2007.0808
34904,861,6,2015-08-08,1.0,0,0,0,,2006.2539
34905,862,6,2015-08-08,1.0,0,0,0,,2010.9758
34906,863,6,2015-08-08,1.0,0,0,0,,2025.2214
34907,864,6,2015-08-08,1.0,0,0,0,,2032.8563
34908,865,6,2015-08-08,1.0,0,0,0,,2043.3478
34909,866,6,2015-08-08,1.0,0,0,1,,2070.2964
34910,867,6,2015-08-08,1.0,0,0,0,,2048.2532
34911,868,6,2015-08-08,1.0,0,0,1,,2084.5293
34912,871,6,2015-08-08,1.0,0,0,1,,2074.2158
34913,872,6,2015-08-08,1.0,0,0,0,,2053.4446
34914,874,6,2015-08-08,1.0,0,0,1,,2065.299
34915,875,6,2015-08-08,1.0,0,0,0,,2045.6835
34916,877,6,2015-08-08,1.0,0,0,0,,2045.8711
34917,879,6,2015-08-08,1.0,0,0,0,,2045.8318
34918,880,6,2015-08-08,1.0,0,0,0,,2046.4424
34919,881,6,2015-08-08,1.0,0,0,0,,2048.4866
34920,882,6,2015-08-08,1.0,0,0,0,,2049.3218
34921,883,6,2015-08-08,1.0,0,0,0,,2056.0273
34922,884,6,2015-08-08,1.0,0,0,0,,2056.6511
34923,885,6,2015-08-08,1.0,0,0,0,,2059.6743
34924,886,6,2015-08-08,1.0,0,0,0,,2059.9854
34925,887,6,2015-08-08,1.0,0,0,1,,2082.4075
34926,888,6,2015-08-08,1.0,0,0,0,,2066.5503
34927,890,6,2015-08-08,1.0,0,0,0,,2068.377
34928,891,6,2015-08-08,1.0,0,0,0,,2069.8228
34929,893,6,2015-08-08,1.0,0,0,0,,2066.228
34930,894,6,2015-08-08,1.0,0,0,0,,2067.9163
34931,895,6,2015-08-08,1.0,0,0,0,,2066.527
34932,896,6,2015-08-08,1.0,0,0,0,,2066.4724
34933,897,6,2015-08-08,1.0,0,0,0,,2068.6543
34934,900,6,2015-08-08,1.0,0,0,0,,2068.5752
34935,901,6,2015-08-08,1.0,0,0,0,,2070.6697
34936,902,6,2015-08-08,1.0,0,0,0,,2071.046
34937,903,6,2015-08-08,1.0,0,0,0,,2071.4326
34938,904,6,2015-08-08,1.0,0,0,0,,2071.3477
34939,905,6,2015-08-08,1.0,0,0,0,,2067.9775
34940,906,6,2015-08-08,1.0,0,0,1,,2090.9243
34941,907,6,2015-08-08,1.0,0,0,0,,2067.2168
34942,908,6,2015-08-08,1.0,0,0,1,,2092.3499
34943,909,6,2015-08-08,0.0,0,0,0,,251.86339
34944,911,6,2015-08-08,1.0,0,0,0,,2063.2446
34945,912,6,2015-08-08,1.0,0,0,0,,2057.9893
34946,913,6,2015-08-08,1.0,0,0,0,,2055.7363
34947,914,6,2015-08-08,1.0,0,0,0,,2058.5989
34948,915,6,2015-08-08,1.0,0,0,0,,2057.3396
34949,916,6,2015-08-08,1.0,0,0,0,,2054.1182
34950,917,6,2015-08-08,1.0,0,0,0,,2048.6235
34951,919,6,2015-08-08,0.0,0,0,0,,245.90404
34952,920,6,2015-08-08,1.0,0,0,0,,2041.1846
34953,922,6,2015-08-08,1.0,0,0,0,,2040.4944
34954,924,6,2015-08-08,1.0,0,0,0,,2037.5394
34955,925,6,2015-08-08,1.0,0,0,0,,2036.5966
34956,926,6,2015-08-08,1.0,0,0,0,,2037.9252
34957,927,6,2015-08-08,1.0,0,0,0,,2037.2634
34958,928,6,2015-08-08,1.0,0,0,0,,2036.0425
34959,929,6,2015-08-08,1.0,0,0,0,,2034.5717
34960,930,6,2015-08-08,1.0,0,0,0,,2023.6681
34961,931,6,2015-08-08,1.0,0,0,0,,2017.5032
34962,932,6,2015-08-08,1.0,0,0,0,,2017.304
34963,934,6,2015-08-08,1.0,0,0,0,,2032.72
34964,935,6,2015-08-08,1.0,0,0,0,,2032.9526
34965,936,6,2015-08-08,1.0,0,0,0,,2033.9773
34966,937,6,2015-08-08,1.0,0,0,1,,2092.0308
34967,938,6,2015-08-08,1.0,0,0,1,,2089.3586
34968,939,6,2015-08-08,1.0,0,0,0,,2031.6667
34969,941,6,2015-08-08,1.0,0,0,0,,2028.4287
34970,942,6,2015-08-08,1.0,0,0,1,,2082.427
34971,943,6,2015-08-08,1.0,0,0,0,,2024.5741
34972,944,6,2015-08-08,1.0,0,0,1,,2066.8816
34973,945,6,2015-08-08,1.0,0,0,0,,1992.272
34974,946,6,2015-08-08,1.0,0,0,0,,1977.969
34975,947,6,2015-08-08,1.0,0,0,0,,1979.9792
34976,948,6,2015-08-08,1.0,0,0,0,,1979.3546
34977,950,6,2015-08-08,1.0,0,0,0,,1977.065
34978,951,6,2015-08-08,1.0,0,0,0,,1976.5846
34979,952,6,2015-08-08,1.0,0,0,0,,1972.4376
34980,954,6,2015-08-08,1.0,0,0,0,,1961.093
34981,955,6,2015-08-08,1.0,0,0,0,,1957.0793
34982,956,6,2015-08-08,1.0,0,0,0,,1952.6198
34983,960,6,2015-08-08,1.0,0,0,1,,2004.324
34984,961,6,2015-08-08,1.0,0,0,0,,1939.5747
34985,962,6,2015-08-08,1.0,0,0,0,,1930.0479
34986,964,6,2015-08-08,1.0,0,0,0,,1925.9362
34987,965,6,2015-08-08,1.0,0,0,1,,1976.0059
34988,966,6,2015-08-08,1.0,0,0,0,,1917.9248
34989,967,6,2015-08-08,1.0,0,0,0,,1916.1821
34990,969,6,2015-08-08,1.0,0,0,0,,1910.9087
34991,970,6,2015-08-08,1.0,0,0,1,,1968.5686
34992,973,6,2015-08-08,1.0,0,0,0,,1933.4786
34993,974,6,2015-08-08,1.0,0,0,0,,1956.5457
34994,975,6,2015-08-08,1.0,0,0,0,,1959.0863
34995,976,6,2015-08-08,1.0,0,0,0,,1963.5894
34996,977,6,2015-08-08,1.0,0,0,0,,1967.3782
34997,980,6,2015-08-08,1.0,0,0,0,,1995.7393
34998,983,6,2015-08-08,1.0,0,0,0,,1992.6235
34999,984,6,2015-08-08,1.0,0,0,0,,1993.932
35000,985,6,2015-08-08,1.0,0,0,0,,1991.3333
35001,986,6,2015-08-08,1.0,0,0,0,,1988.0259
35002,988,6,2015-08-08,1.0,0,0,0,,1996.234
35003,989,6,2015-08-08,1.0,0,0,0,,2014.2759
35004,991,6,2015-08-08,1.0,0,0,0,,2036.2646
35005,992,6,2015-08-08,1.0,0,0,0,,2045.9023
35006,994,6,2015-08-08,1.0,0,0,0,,2070.8843
35007,997,6,2015-08-08,1.0,0,0,1,,2147.8672
35008,998,6,2015-08-08,1.0,0,0,0,,2079.9478
35009,1000,6,2015-08-08,1.0,0,0,0,,2076.8958
35010,1003,6,2015-08-08,1.0,0,0,0,,2067.5464
35011,1004,6,2015-08-08,1.0,0,0,0,,2067.65
35012,1005,6,2015-08-08,1.0,0,0,0,,2069.2666
35013,1007,6,2015-08-08,1.0,0,0,0,,2069.5808
35014,1008,6,2015-08-08,1.0,0,0,0,,2072.403
35015,1009,6,2015-08-08,1.0,0,0,0,,2080.5662
35016,1010,6,2015-08-08,1.0,0,0,0,,2084.529
35017,1011,6,2015-08-08,1.0,0,0,0,,2085.4246
35018,1012,6,2015-08-08,1.0,0,0,0,,2086.314
35019,1013,6,2015-08-08,1.0,0,0,0,,2086.0444
35020,1014,6,2015-08-08,1.0,0,0,0,,2091.0337
35021,1015,6,2015-08-08,1.0,0,0,0,,2091.2979
35022,1016,6,2015-08-08,1.0,0,0,0,,2089.1233
35023,1019,6,2015-08-08,1.0,0,0,0,,2084.5303
35024,1020,6,2015-08-08,1.0,0,0,1,,2163.5708
35025,1022,6,2015-08-08,1.0,0,0,0,,2074.3752
35026,1024,6,2015-08-08,1.0,0,0,0,,2071.7085
35027,1025,6,2015-08-08,1.0,0,0,0,,2070.3281
35028,1026,6,2015-08-08,1.0,0,0,0,,2066.609
35029,1027,6,2015-08-08,1.0,0,0,0,,2068.5957
35030,1028,6,2015-08-08,1.0,0,0,0,,2068.8218
35031,1031,6,2015-08-08,1.0,0,0,0,,2080.3916
35032,1036,6,2015-08-08,1.0,0,0,0,,2089.3232
35033,1037,6,2015-08-08,1.0,0,0,0,,2091.2285
35034,1038,6,2015-08-08,1.0,0,0,0,,2091.6724
35035,1039,6,2015-08-08,1.0,0,0,0,,2091.9568
35036,1040,6,2015-08-08,1.0,0,0,0,,2091.4368
35037,1041,6,2015-08-08,1.0,0,0,0,,2094.0857
35038,1042,6,2015-08-08,1.0,0,0,0,,2092.114
35039,1044,6,2015-08-08,1.0,0,0,0,,2103.8162
35040,1045,6,2015-08-08,1.0,0,0,0,,2115.1272
35041,1047,6,2015-08-08,1.0,0,0,0,,2129.004
35042,1048,6,2015-08-08,1.0,0,0,0,,2142.9243
35043,1049,6,2015-08-08,1.0,0,0,0,,2144.066
35044,1050,6,2015-08-08,1.0,0,0,1,,2314.1526
35045,1051,6,2015-08-08,1.0,0,0,0,,2150.0317
35046,1052,6,2015-08-08,1.0,0,0,0,,2150.0176
35047,1053,6,2015-08-08,1.0,0,0,1,,2314.2593
35048,1054,6,2015-08-08,1.0,0,0,0,,2151.628
35049,1056,6,2015-08-08,1.0,0,0,0,,2160.5125
35050,1057,6,2015-08-08,1.0,0,0,0,,2162.503
35051,1058,6,2015-08-08,1.0,0,0,0,,2165.486
35052,1059,6,2015-08-08,1.0,0,0,0,,2169.3447
35053,1060,6,2015-08-08,1.0,0,0,0,,2177.0916
35054,1061,6,2015-08-08,1.0,0,0,0,,2177.0916
35055,1062,6,2015-08-08,1.0,0,0,0,,2183.54
35056,1063,6,2015-08-08,1.0,0,0,0,,2178.1658
35057,1064,6,2015-08-08,1.0,0,0,0,,2178.1658
35058,1065,6,2015-08-08,1.0,0,0,0,,2185.3909
35059,1066,6,2015-08-08,1.0,0,0,0,,2191.8608
35060,1067,6,2015-08-08,1.0,0,0,0,,2200.2358
35061,1068,6,2015-08-08,1.0,0,0,0,,2200.0354
35062,1070,6,2015-08-08,1.0,0,0,1,,2366.809
35063,1071,6,2015-08-08,1.0,0,0,0,,2179.028
35064,1072,6,2015-08-08,1.0,0,0,0,,2177.014
35065,1073,6,2015-08-08,1.0,0,0,0,,2178.495
35066,1076,6,2015-08-08,1.0,0,0,0,,2174.8813
35067,1077,6,2015-08-08,1.0,0,0,0,,2181.3455
35068,1078,6,2015-08-08,1.0,0,0,0,,2195.4849
35069,1079,6,2015-08-08,1.0,0,0,1,,2395.0913
35070,1080,6,2015-08-08,1.0,0,0,0,,2197.56
35071,1083,6,2015-08-08,1.0,0,0,1,,2415.957
35072,1084,6,2015-08-08,1.0,0,0,1,,2420.4893
35073,1086,6,2015-08-08,1.0,0,0,1,,2415.8315
35074,1087,6,2015-08-08,1.0,0,0,1,,2414.4492
35075,1088,6,2015-08-08,1.0,0,0,0,,2212.6335
35076,1089,6,2015-08-08,1.0,0,0,0,,2208.851
35077,1091,6,2015-08-08,1.0,0,0,0,,2217.9326
35078,1092,6,2015-08-08,1.0,0,0,0,,2213.8806
35079,1094,6,2015-08-08,1.0,0,0,0,,2156.9556
35080,1096,6,2015-08-08,1.0,0,0,0,,2136.433
35081,1097,6,2015-08-08,1.0,0,0,0,,2117.4338
35082,1099,6,2015-08-08,1.0,0,0,0,,2115.4111
35083,1100,6,2015-08-08,1.0,0,0,0,,2152.9163
35084,1101,6,2015-08-08,1.0,0,0,0,,2184.8608
35085,1102,6,2015-08-08,1.0,0,0,0,,2191.0134
35086,1103,6,2015-08-08,1.0,0,0,1,,2565.8103
35087,1104,6,2015-08-08,1.0,0,0,0,,2240.1372
35088,1105,6,2015-08-08,1.0,0,0,0,,2247.023
35089,1106,6,2015-08-08,1.0,0,0,0,,2258.7783
35090,1107,6,2015-08-08,1.0,0,0,0,,2272.1191
35091,1109,6,2015-08-08,1.0,0,0,0,,2339.0085
35092,1111,6,2015-08-08,1.0,0,0,0,,2380.7273
