record_ID,week,store_id,sku_id,total_price,base_price,is_featured_sku,is_display_sku,units_sold
231035,01/10/13,8562,219009,208.05,208.05,0,0,97.406944
231036,01/10/13,8562,219029,341.2875,341.2875,0,0,61.117275
231037,01/10/13,8562,222087,205.9125,205.9125,0,0,85.105606
231038,01/10/13,8562,320485,234.4125,234.4125,0,0,30.816986
231039,01/10/13,8562,378934,234.4125,234.4125,0,0,21.02241
231040,01/10/13,8562,222765,277.1625,277.1625,0,0,62.66246
231041,01/10/13,8562,223245,233.7,233.7,0,0,64.75343
231042,01/10/13,8562,223153,240.825,240.825,0,0,42.08519
231043,01/10/13,8562,398721,342.7125,469.5375,1,1,31.799807
231044,01/10/13,8562,245387,342.0,469.5375,1,1,43.77866
231045,01/10/13,8562,245338,339.8625,469.5375,1,0,75.386856
231047,01/10/13,8562,547934,177.4125,177.4125,0,0,19.328878
231052,01/10/13,8869,216418,109.725,109.0125,0,1,136.75952
231053,01/10/13,8869,216419,109.725,110.4375,0,1,104.41982
231054,01/10/13,8869,300021,110.4375,110.4375,0,0,44.75853
231057,01/10/13,8869,216425,139.65,139.65,0,0,72.61902
231058,01/10/13,8869,216233,140.3625,140.3625,0,0,75.47638
231059,01/10/13,8869,217390,174.5625,174.5625,0,0,99.36252
231060,01/10/13,8869,217217,280.0125,280.0125,0,0,32.162567
231063,01/10/13,8869,219009,203.0625,203.0625,0,0,68.957825
231064,01/10/13,8869,219029,341.2875,341.2875,0,0,59.971554
231065,01/10/13,8869,222087,198.075,198.075,0,0,66.698265
231068,01/10/13,8869,222765,276.45,276.45,0,0,62.117973
231069,01/10/13,8869,223245,233.7,233.7,0,0,60.85783
231070,01/10/13,8869,223153,240.825,240.825,0,0,36.973457
231072,01/10/13,8869,245387,336.3,469.5375,1,1,74.695076
231073,01/10/13,8869,245338,332.7375,469.5375,1,0,101.97225
231074,01/10/13,8869,679023,234.4125,234.4125,0,1,27.891388
231076,01/10/13,8991,216418,88.35,88.35,0,0,71.14032
231077,01/10/13,8991,216419,84.7875,84.7875,0,0,60.957462
231078,01/10/13,8991,300021,86.2125,86.2125,0,0,32.16646
231080,01/10/13,8991,216425,116.1375,116.1375,0,0,25.582384
231081,01/10/13,8991,216233,114.7125,114.7125,0,0,42.719925
231082,01/10/13,8991,217390,154.6125,154.6125,0,0,48.841293
231083,01/10/13,8991,217217,261.4875,261.4875,0,0,15.7503805
231084,01/10/13,8991,217777,264.3375,264.3375,0,0,14.771748
231085,01/10/13,8991,219844,267.1875,267.1875,0,0,18.90709
231086,01/10/13,8991,219009,177.4125,177.4125,0,0,89.57089
231087,01/10/13,8991,219029,309.9375,309.9375,0,0,26.885271
231088,01/10/13,8991,222087,207.3375,207.3375,0,0,63.08686
231089,01/10/13,8991,320485,234.4125,234.4125,0,0,29.039906
231090,01/10/13,8991,378934,234.4125,234.4125,0,0,22.764154
231091,01/10/13,8991,222765,239.4,239.4,0,0,53.62976
231092,01/10/13,8991,223245,213.0375,213.0375,0,0,76.305626
231093,01/10/13,8991,223153,208.05,208.05,0,0,47.08551
231094,01/10/13,8991,398721,385.4625,391.1625,1,0,16.317757
231095,01/10/13,8991,245387,380.475,391.1625,1,0,33.61847
231096,01/10/13,8991,245338,380.475,391.1625,1,0,51.489365
231097,01/10/13,8991,600934,533.6625,533.6625,0,0,3.7504666
231098,01/10/13,8991,547934,191.6625,191.6625,0,0,6.013306
231100,01/10/13,8991,546789,234.4125,234.4125,0,0,13.962996
231101,01/10/13,8911,216418,86.2125,86.2125,0,0,28.062815
231102,01/10/13,8911,216419,86.2125,86.2125,0,0,22.14773
231104,01/10/13,8911,216425,114.7125,114.7125,0,0,12.525829
231105,01/10/13,8911,216233,113.2875,113.2875,0,0,28.576588
231106,01/10/13,8911,217390,158.175,158.175,0,0,31.60822
231107,01/10/13,8911,217217,250.8,250.8,0,0,15.600466
231109,01/10/13,8911,219844,257.925,257.925,0,0,17.970415
231110,01/10/13,8911,219009,179.55,179.55,0,0,49.70326
231111,01/10/13,8911,219029,309.9375,309.9375,0,0,18.153719
231112,01/10/13,8911,222087,227.2875,227.2875,0,0,37.867985
231113,01/10/13,8911,222765,239.4,239.4,0,0,40.40556
231114,01/10/13,8911,223245,206.625,206.625,0,0,50.513893
231115,01/10/13,8911,223153,212.325,212.325,0,0,25.677029
231117,01/10/13,8911,245387,387.6,391.1625,1,1,22.436762
231118,01/10/13,8911,245338,381.9,391.1625,1,1,36.380875
231119,01/10/13,9001,216419,110.4375,110.4375,0,0,10.301773
231127,01/10/13,9001,223245,233.7,233.7,0,0,46.221508
231131,01/10/13,9043,216418,108.3,108.3,0,0,77.678795
231132,01/10/13,9043,216419,109.725,109.725,0,0,44.569935
231133,01/10/13,9043,300021,110.4375,110.4375,0,0,23.48343
231135,01/10/13,9043,216425,140.3625,140.3625,0,0,35.07897
231136,01/10/13,9043,216233,141.7875,141.7875,0,0,38.51112
231137,01/10/13,9043,217390,171.0,171.0,0,0,48.584538
231139,01/10/13,9043,219009,213.0375,213.0375,0,0,79.16567
231140,01/10/13,9043,219029,341.2875,341.2875,0,0,28.886265
231141,01/10/13,9043,222087,207.3375,207.3375,0,0,47.695522
231142,01/10/13,9043,320485,234.4125,234.4125,0,0,15.11097
231144,01/10/13,9043,222765,277.1625,277.1625,0,0,32.4011
231145,01/10/13,9043,223245,233.7,233.7,0,0,45.520878
231146,01/10/13,9043,223153,240.825,240.825,0,0,23.534107
231149,01/10/13,9043,245338,342.7125,469.5375,1,0,40.6101
231151,01/10/13,9043,547934,177.4125,177.4125,0,0,-1.5382819
231152,01/10/13,9092,216418,86.925,86.925,0,0,47.481907
231153,01/10/13,9092,216419,84.7875,84.7875,0,0,34.05259
231154,01/10/13,9092,216425,117.5625,117.5625,0,0,15.578368
231155,01/10/13,9092,216233,113.2875,131.8125,0,0,29.90617
231156,01/10/13,9092,217390,156.75,156.75,0,0,33.112556
231157,01/10/13,9092,219844,270.0375,270.0375,0,0,10.86876
231158,01/10/13,9092,219009,183.825,183.825,0,0,62.022167
231159,01/10/13,9092,219029,309.9375,309.9375,0,0,21.330067
231160,01/10/13,9092,222087,204.4875,204.4875,0,0,35.91648
231161,01/10/13,9092,320485,234.4125,234.4125,0,0,17.726444
231162,01/10/13,9092,378934,234.4125,234.4125,0,0,10.84836
231163,01/10/13,9092,222765,239.4,239.4,0,0,44.849808
231164,01/10/13,9092,223245,213.0375,213.0375,0,0,60.83039
231165,01/10/13,9092,223153,212.325,212.325,0,0,28.781904
231166,01/10/13,9092,398721,304.2375,391.1625,1,1,17.029154
231167,01/10/13,9092,245387,307.0875,391.1625,1,1,27.939049
231168,01/10/13,9092,245338,302.8125,391.1625,1,1,41.98459
231170,01/10/13,9092,679023,234.4125,234.4125,0,0,8.8484125
231171,01/10/13,9092,546789,234.4125,234.4125,0,0,20.78373
231172,01/10/13,9112,216418,109.725,109.725,0,0,161.25912
231173,01/10/13,9112,216419,109.725,109.725,0,0,130.17088
231174,01/10/13,9112,300021,109.0125,109.0125,0,0,66.35137
231177,01/10/13,9112,216425,139.65,139.65,0,0,75.17406
231178,01/10/13,9112,216233,140.3625,140.3625,0,0,85.2045
231179,01/10/13,9112,217390,164.5875,164.5875,0,0,115.31866
231182,01/10/13,9112,219844,276.45,276.45,0,0,34.2238
231183,01/10/13,9112,219009,206.625,206.625,0,0,136.19153
231184,01/10/13,9112,219029,341.2875,341.2875,0,0,74.116
231185,01/10/13,9112,222087,212.325,212.325,0,0,121.84741
231186,01/10/13,9112,320485,234.4125,234.4125,0,0,35.99087
231190,01/10/13,9112,222765,277.1625,277.1625,0,0,63.71402
231191,01/10/13,9112,223245,233.7,233.7,0,0,71.786385
231192,01/10/13,9112,223153,179.55,179.55,0,0,61.978146
231194,01/10/13,9112,245387,340.575,469.5375,1,1,48.87743
231195,01/10/13,9112,245338,332.7375,469.5375,1,1,93.03879
231197,01/10/13,9112,547934,177.4125,177.4125,0,0,17.507042
231198,01/10/13,9112,673209,355.5375,355.5375,0,0,11.886851
231200,01/10/13,9132,216419,89.0625,89.0625,0,0,16.317513
231202,01/10/13,9132,216425,116.85,116.85,0,0,11.966869
231203,01/10/13,9132,216233,114.0,114.0,0,0,27.560913
231205,01/10/13,9132,217217,264.3375,264.3375,0,0,10.209258
231207,01/10/13,9132,219009,190.95,190.95,0,0,49.49612
231208,01/10/13,9132,219029,309.9375,309.9375,0,0,18.27416
231209,01/10/13,9132,222087,227.2875,227.2875,0,0,33.144012
231210,01/10/13,9132,222765,239.4,239.4,0,0,34.65301
231211,01/10/13,9132,223245,213.0375,213.0375,0,0,86.0026
231212,01/10/13,9132,223153,212.325,212.325,0,0,38.360107
231218,01/10/13,9147,216418,107.5875,107.5875,0,0,85.67958
231219,01/10/13,9147,216419,110.4375,110.4375,0,0,73.17621
231220,01/10/13,9147,300021,109.0125,109.0125,0,0,38.647842
231222,01/10/13,9147,216425,131.8125,131.8125,0,0,47.396168
231223,01/10/13,9147,216233,133.95,133.95,0,0,50.76705
231224,01/10/13,9147,217390,174.5625,174.5625,0,0,55.839535
231228,01/10/13,9147,219009,218.7375,218.7375,0,0,68.253044
231229,01/10/13,9147,219029,341.2875,341.2875,0,0,40.260468
231230,01/10/13,9147,222087,194.5125,194.5125,0,0,47.18183
231233,01/10/13,9147,222765,277.1625,277.1625,0,0,43.253574
231234,01/10/13,9147,223245,228.0,228.0,0,0,55.512672
231236,01/10/13,9147,398721,329.8875,469.5375,1,1,42.60425
231238,01/10/13,9147,245338,334.875,469.5375,1,1,76.033875
231239,01/10/13,9147,547934,177.4125,177.4125,0,0,1.458428
231241,01/10/13,9164,216418,109.725,109.725,0,0,108.8535
231242,01/10/13,9164,216419,106.875,106.875,0,0,79.824715
231243,01/10/13,9164,300021,110.4375,110.4375,0,0,37.805367
231244,01/10/13,9164,216425,138.9375,138.9375,0,0,46.030697
231245,01/10/13,9164,216233,141.075,141.075,0,0,46.459274
231246,01/10/13,9164,217390,174.5625,174.5625,0,0,65.97037
231248,01/10/13,9164,219009,218.7375,218.7375,0,0,80.56274
231249,01/10/13,9164,219029,341.2875,341.2875,0,0,42.28184
231250,01/10/13,9164,222087,213.0375,213.0375,0,0,88.48852
231251,01/10/13,9164,320485,234.4125,234.4125,0,0,27.63989
231252,01/10/13,9164,378934,234.4125,234.4125,0,1,27.586695
231253,01/10/13,9164,222765,277.1625,277.1625,0,0,58.993816
231254,01/10/13,9164,223245,233.7,233.7,0,0,58.82285
231255,01/10/13,9164,223153,240.825,240.825,0,0,38.855534
231257,01/10/13,9164,245387,344.85,469.5375,1,1,40.02655
231258,01/10/13,9164,245338,339.8625,469.5375,1,1,67.0256
231259,01/10/13,9164,600934,533.6625,533.6625,0,0,3.3409843
231260,01/10/13,9164,547934,177.4125,177.4125,0,0,13.823431
231263,01/10/13,9178,216233,117.5625,117.5625,0,0,17.987757
231268,01/10/13,9178,219009,190.95,190.95,0,0,28.05721
231271,01/10/13,9178,222765,239.4,228.0,0,1,40.544098
231272,01/10/13,9178,223245,213.0375,213.0375,0,0,68.320435
231273,01/10/13,9178,223153,212.325,212.325,0,0,34.575603
231276,01/10/13,9178,245338,391.1625,391.1625,1,0,39.419197
231278,01/10/13,9190,216419,87.6375,87.6375,0,0,38.984352
231279,01/10/13,9190,300021,88.35,88.35,0,0,26.630634
231281,01/10/13,9190,327492,106.875,106.875,0,0,4.392358
231282,01/10/13,9190,216425,111.15,128.25,0,0,29.325943
231283,01/10/13,9190,216233,114.7125,114.7125,0,0,66.025246
231284,01/10/13,9190,217390,175.275,175.275,0,0,41.89988
231285,01/10/13,9190,217217,270.0375,270.0375,0,0,15.129145
231286,01/10/13,9190,217777,267.9,267.9,0,0,15.036112
231288,01/10/13,9190,219009,218.7375,218.7375,0,0,108.88556
231289,01/10/13,9190,219029,327.0375,327.0375,0,0,44.926823
231290,01/10/13,9190,222087,218.025,218.025,0,0,84.83562
231291,01/10/13,9190,320485,234.4125,234.4125,0,0,34.89181
231292,01/10/13,9190,378934,234.4125,234.4125,0,0,21.676975
231295,01/10/13,9190,222765,239.4,239.4,0,0,65.235214
231296,01/10/13,9190,223245,241.5375,241.5375,0,0,56.711876
231297,01/10/13,9190,223153,240.825,240.825,0,0,40.072544
231299,01/10/13,9190,245387,311.3625,401.85,1,1,51.943913
231300,01/10/13,9190,245338,315.6375,401.85,1,1,63.43953
231304,01/10/13,9221,216418,86.2125,86.2125,0,0,29.74998
231306,01/10/13,9221,300021,84.7875,84.7875,0,0,5.8662786
231307,01/10/13,9221,216425,113.2875,113.2875,0,0,22.33281
231308,01/10/13,9221,216233,111.8625,111.8625,0,0,61.030994
231309,01/10/13,9221,217390,161.025,161.025,0,0,38.903244
231311,01/10/13,9221,217777,270.0375,270.0375,0,0,21.299408
231312,01/10/13,9221,219844,252.225,252.225,0,0,26.420052
231313,01/10/13,9221,219009,205.9125,205.9125,0,0,55.213516
231314,01/10/13,9221,219029,327.0375,327.0375,0,0,28.614128
231315,01/10/13,9221,222087,227.2875,227.2875,0,0,40.557014
231317,01/10/13,9221,378934,234.4125,234.4125,0,0,4.43376
231318,01/10/13,9221,222765,239.4,239.4,0,0,45.736492
231319,01/10/13,9221,223245,241.5375,241.5375,0,0,41.98398
231320,01/10/13,9221,223153,240.825,240.825,0,0,25.97859
231323,01/10/13,9250,216418,109.725,110.4375,0,1,181.10739
231324,01/10/13,9250,216419,109.725,109.725,0,1,118.598335
231325,01/10/13,9250,300021,110.4375,110.4375,0,0,30.54156
231328,01/10/13,9250,216425,137.5125,137.5125,0,0,66.73132
231329,01/10/13,9250,216233,141.7875,141.7875,0,0,73.72379
231330,01/10/13,9250,217390,171.0,171.0,0,0,116.545586
231333,01/10/13,9250,219844,282.8625,282.8625,0,0,37.648228
231334,01/10/13,9250,219009,213.75,213.75,0,0,125.12285
231335,01/10/13,9250,219029,341.2875,341.2875,0,0,48.92709
231336,01/10/13,9250,222087,206.625,206.625,0,0,95.12278
231337,01/10/13,9250,320485,234.4125,234.4125,0,0,14.261453
231338,01/10/13,9250,378934,234.4125,234.4125,0,0,5.9040813
231339,01/10/13,9250,222765,277.1625,277.1625,0,0,57.168793
231340,01/10/13,9250,223245,228.0,228.0,0,0,56.42165
231341,01/10/13,9250,223153,240.825,240.825,0,0,37.19746
231343,01/10/13,9250,245387,342.0,469.5375,1,1,58.253025
231344,01/10/13,9250,245338,336.3,469.5375,1,1,78.097946
231346,01/10/13,9250,547934,177.4125,177.4125,0,0,2.62383
231349,01/10/13,9273,216418,87.6375,87.6375,0,0,81.88103
231350,01/10/13,9273,216419,87.6375,87.6375,0,0,28.279896
231351,01/10/13,9273,300021,88.35,88.35,0,0,10.8417015
231354,01/10/13,9273,216425,113.2875,113.2875,0,0,15.037888
231355,01/10/13,9273,216233,109.0125,109.0125,0,0,45.556583
231356,01/10/13,9273,217390,151.05,151.05,0,0,31.946146
231357,01/10/13,9273,217217,259.35,259.35,0,0,11.9316845
231358,01/10/13,9273,217777,270.0375,270.0375,0,0,10.274064
231359,01/10/13,9273,219844,270.0375,270.0375,0,0,16.537552
231360,01/10/13,9273,219009,174.5625,174.5625,0,0,55.514206
231361,01/10/13,9273,219029,282.15,282.15,0,0,25.762249
231362,01/10/13,9273,222087,214.4625,214.4625,0,0,57.34684
231363,01/10/13,9273,320485,234.4125,234.4125,0,0,13.003041
231364,01/10/13,9273,378934,234.4125,234.4125,0,0,6.2603736
231366,01/10/13,9273,223245,201.6375,201.6375,0,0,56.03942
231367,01/10/13,9273,223153,213.0375,213.0375,0,0,42.860325
231368,01/10/13,9273,398721,371.2125,391.1625,1,1,20.000366
231369,01/10/13,9273,245387,369.7875,391.1625,1,1,30.629889
231370,01/10/13,9273,245338,366.225,391.1625,1,0,45.39505
231372,01/10/13,9279,216418,86.925,87.6375,0,1,63.921776
231373,01/10/13,9279,216419,85.5,85.5,0,0,33.67164
231374,01/10/13,9279,300021,87.6375,87.6375,0,0,14.88778
231375,01/10/13,9279,216425,114.7125,114.7125,0,0,20.071812
231376,01/10/13,9279,216233,111.15,124.6875,0,0,37.970257
231377,01/10/13,9279,217390,156.0375,156.0375,0,0,39.795918
231378,01/10/13,9279,217217,257.925,257.925,0,0,13.32669
231379,01/10/13,9279,217777,267.1875,267.1875,0,0,11.5938425
231380,01/10/13,9279,219844,259.35,259.35,0,0,19.004196
231381,01/10/13,9279,219009,179.55,179.55,0,0,68.881905
231382,01/10/13,9279,219029,309.9375,309.9375,0,0,22.639748
231383,01/10/13,9279,222087,223.725,223.725,0,0,56.86284
231384,01/10/13,9279,320485,234.4125,234.4125,0,0,16.155903
231385,01/10/13,9279,378934,234.4125,234.4125,0,0,9.481846
231386,01/10/13,9279,222765,239.4,239.4,0,0,48.908794
231387,01/10/13,9279,223245,213.0375,213.0375,0,0,64.80692
231388,01/10/13,9279,223153,212.325,212.325,0,0,36.60929
231390,01/10/13,9279,245387,309.225,391.1625,1,1,40.114967
231391,01/10/13,9279,245338,302.1,391.1625,1,0,49.047325
231393,01/10/13,9279,547934,191.6625,191.6625,0,0,3.789525
231394,01/10/13,9281,216418,87.6375,87.6375,0,0,35.030666
231395,01/10/13,9281,216419,86.925,86.925,0,0,31.215858
231397,01/10/13,9281,216425,111.15,111.15,0,0,24.165203
231398,01/10/13,9281,216233,111.15,126.825,0,0,58.744576
231399,01/10/13,9281,217390,165.3,165.3,0,0,40.722137
231402,01/10/13,9281,219009,210.9,210.9,0,0,61.411037
231403,01/10/13,9281,219029,327.0375,327.0375,0,0,22.236143
231404,01/10/13,9281,222087,227.2875,227.2875,0,0,40.280453
231407,01/10/13,9281,222765,239.4,239.4,0,0,37.465923
231408,01/10/13,9281,223245,241.5375,241.5375,0,0,37.22786
231412,01/10/13,9281,245338,378.3375,401.85,1,1,23.877106
231413,01/10/13,9281,547934,191.6625,191.6625,0,0,1.3893474
231414,01/10/13,9281,679023,234.4125,234.4125,0,0,4.942834
231415,01/10/13,9281,546789,234.4125,234.4125,0,0,8.544303
231416,01/10/13,9328,216418,88.35,88.35,0,0,66.33838
231417,01/10/13,9328,216419,87.6375,87.6375,0,0,49.472984
231418,01/10/13,9328,300021,88.35,88.35,0,0,23.044498
231419,01/10/13,9328,216425,108.3,126.1125,0,0,22.037828
231420,01/10/13,9328,216233,115.425,131.1,0,0,35.519253
231421,01/10/13,9328,217390,173.1375,173.1375,0,0,37.64395
231422,01/10/13,9328,217217,267.9,267.9,0,0,7.293103
231423,01/10/13,9328,217777,270.0375,270.0375,0,0,6.098829
231424,01/10/13,9328,219844,270.0375,270.0375,0,0,13.794619
231425,01/10/13,9328,219009,208.05,208.05,0,0,57.55491
231426,01/10/13,9328,219029,327.0375,327.0375,0,0,21.783298
231427,01/10/13,9328,222087,215.175,215.175,0,0,54.783638
231429,01/10/13,9328,378934,234.4125,234.4125,0,0,7.2697916
231430,01/10/13,9328,222765,239.4,239.4,0,0,40.879135
231431,01/10/13,9328,223245,241.5375,241.5375,0,0,39.238506
231432,01/10/13,9328,223153,240.825,240.825,0,0,27.385466
231435,01/10/13,9328,245338,377.625,401.85,1,1,33.210876
231436,01/10/13,9328,547934,191.6625,191.6625,0,0,1.0897841
231438,01/10/13,9328,546789,234.4125,234.4125,0,0,9.124658
231439,01/10/13,9371,216418,109.725,109.725,0,0,67.522446
231440,01/10/13,9371,216419,109.0125,109.725,0,1,45.242744
231441,01/10/13,9371,300021,110.4375,110.4375,0,0,27.176302
231443,01/10/13,9371,216425,140.3625,140.3625,0,0,35.920372
231444,01/10/13,9371,216233,140.3625,140.3625,0,0,35.498463
231445,01/10/13,9371,217390,176.7,176.7,0,0,41.374313
231448,01/10/13,9371,219844,277.1625,277.1625,0,0,25.867455
231449,01/10/13,9371,219009,218.7375,218.7375,0,0,49.395638
231450,01/10/13,9371,219029,341.2875,341.2875,0,0,32.92045
231451,01/10/13,9371,222087,214.4625,214.4625,0,0,55.933628
231452,01/10/13,9371,222765,277.1625,277.1625,0,0,33.633327
231453,01/10/13,9371,223245,233.7,233.7,0,0,38.101696
231458,01/10/13,9442,216418,109.725,109.725,0,0,64.33752
231459,01/10/13,9442,216419,109.725,109.725,0,0,39.991287
231460,01/10/13,9442,216425,138.9375,138.9375,0,0,26.601555
231461,01/10/13,9442,216233,140.3625,140.3625,0,0,42.077255
231462,01/10/13,9442,217390,175.9875,175.9875,0,0,32.614902
231465,01/10/13,9442,219009,203.775,203.775,0,0,29.393528
231466,01/10/13,9442,219029,341.2875,341.2875,0,0,36.032276
231467,01/10/13,9442,222087,227.2875,227.2875,0,0,45.231544
231469,01/10/13,9442,222765,277.1625,277.1625,0,0,29.06838
231470,01/10/13,9442,223245,233.7,233.7,0,0,37.67326
231474,01/10/13,9442,547934,177.4125,177.4125,0,0,3.5054202
231475,01/10/13,9430,216418,110.4375,110.4375,0,0,68.82844
231476,01/10/13,9430,216419,109.725,109.725,0,0,43.80934
231477,01/10/13,9430,300021,110.4375,110.4375,0,0,20.894218
231479,01/10/13,9430,216425,138.9375,138.9375,0,0,36.896996
231480,01/10/13,9430,216233,136.0875,136.0875,0,0,39.123707
231481,01/10/13,9430,217390,175.275,175.275,0,0,48.735073
231482,01/10/13,9430,219009,213.75,213.75,0,0,99.81689
231483,01/10/13,9430,219029,341.2875,341.2875,0,0,52.24927
231484,01/10/13,9430,222087,220.875,220.875,0,0,69.02385
231487,01/10/13,9430,222765,277.1625,277.1625,0,0,31.597239
231488,01/10/13,9430,223245,233.7,233.7,0,0,69.344955
231489,01/10/13,9430,223153,240.825,240.825,0,0,32.922287
231491,01/10/13,9430,245387,344.85,469.5375,1,0,22.236599
231492,01/10/13,9430,245338,342.0,469.5375,1,1,32.596584
231493,01/10/13,9430,547934,177.4125,177.4125,0,0,2.1603723
231494,01/10/13,9430,679023,234.4125,234.4125,0,0,13.172538
231497,01/10/13,9439,216418,86.925,86.925,0,0,12.711964
231498,01/10/13,9439,216419,88.35,88.35,0,0,22.147533
231499,01/10/13,9439,216425,113.2875,113.2875,0,0,13.395538
231500,01/10/13,9439,216233,115.425,115.425,0,0,24.945274
231505,01/10/13,9439,219009,190.95,190.95,0,0,36.03859
231506,01/10/13,9439,219029,309.9375,309.9375,0,0,26.405167
231508,01/10/13,9439,222765,239.4,239.4,0,0,33.855762
231509,01/10/13,9439,223245,213.0375,213.0375,0,0,61.178913
231510,01/10/13,9439,223153,212.325,212.325,0,0,31.200333
231513,01/10/13,9425,216418,87.6375,87.6375,0,0,35.03805
231514,01/10/13,9425,216419,88.35,88.35,0,0,37.123405
231515,01/10/13,9425,216425,114.0,114.0,0,0,12.279981
231517,01/10/13,9425,217390,155.325,155.325,0,0,17.658981
231519,01/10/13,9425,219009,190.95,190.95,0,0,43.64729
231520,01/10/13,9425,219029,287.85,287.85,0,0,21.836891
231521,01/10/13,9425,222087,203.775,203.775,0,0,26.11362
231522,01/10/13,9425,320485,234.4125,234.4125,0,0,15.1239
231523,01/10/13,9425,378934,234.4125,234.4125,0,0,7.4909077
231524,01/10/13,9425,222765,239.4,239.4,0,0,36.237106
231525,01/10/13,9425,223245,213.0375,213.0375,0,0,49.96132
231526,01/10/13,9425,223153,212.325,212.325,0,0,20.387268
231529,01/10/13,9425,245338,314.925,391.1625,1,0,38.47796
231531,01/10/13,9425,679023,234.4125,234.4125,0,0,7.5457363
231533,01/10/13,9432,216418,87.6375,87.6375,0,0,31.233738
231534,01/10/13,9432,216419,88.35,85.5,0,1,46.466534
231535,01/10/13,9432,300021,89.0625,85.5,0,1,26.318996
231536,01/10/13,9432,300291,112.575,112.575,0,0,7.8691425
231538,01/10/13,9432,216425,115.425,115.425,0,0,18.409153
231539,01/10/13,9432,216233,115.425,115.425,0,0,28.920803
231540,01/10/13,9432,217390,158.8875,158.8875,0,0,31.151136
231541,01/10/13,9432,217217,270.0375,270.0375,0,0,12.427718
231543,01/10/13,9432,219844,267.1875,267.1875,0,0,20.022583
231544,01/10/13,9432,219009,190.95,190.95,0,0,61.52469
231545,01/10/13,9432,219029,309.9375,309.9375,0,0,25.321863
231546,01/10/13,9432,222087,218.025,218.025,0,0,46.73278
231548,01/10/13,9432,378934,234.4125,234.4125,0,0,5.9369826
231549,01/10/13,9432,222765,239.4,239.4,0,0,41.15558
231550,01/10/13,9432,223245,208.05,208.05,0,0,58.33301
231551,01/10/13,9432,223153,212.325,212.325,0,0,32.468304
231553,01/10/13,9432,245387,385.4625,391.1625,1,1,23.486477
231554,01/10/13,9432,245338,381.1875,391.1625,1,1,37.98488
231557,01/10/13,9436,216418,88.35,88.35,0,0,24.061134
231562,01/10/13,9436,216233,113.2875,113.2875,0,0,35.667355
231563,01/10/13,9436,217390,172.425,172.425,0,0,20.710165
231564,01/10/13,9436,217217,205.2,256.5,0,0,26.16987
231565,01/10/13,9436,217777,258.6375,258.6375,0,0,23.284622
231566,01/10/13,9436,219844,248.6625,248.6625,0,0,26.084394
231567,01/10/13,9436,219009,208.05,208.05,0,0,59.346153
231568,01/10/13,9436,219029,327.0375,327.0375,0,0,24.880777
231569,01/10/13,9436,222087,227.2875,227.2875,0,0,33.75662
231570,01/10/13,9436,222765,239.4,239.4,0,0,33.284676
231571,01/10/13,9436,223245,241.5375,241.5375,0,0,39.384506
231575,01/10/13,9436,245338,375.4875,401.85,1,1,35.581997
231576,01/10/13,9456,216418,86.925,86.925,0,0,22.866539
231577,01/10/13,9456,216419,86.2125,86.2125,0,0,22.086636
231578,01/10/13,9456,300021,87.6375,87.6375,0,0,8.426823
231579,01/10/13,9456,216425,118.275,118.275,0,0,15.374363
231580,01/10/13,9456,216233,113.2875,113.2875,0,0,27.726051
231581,01/10/13,9456,217390,156.0375,156.0375,0,0,15.837854
231582,01/10/13,9456,217217,259.35,259.35,0,0,12.625459
231583,01/10/13,9456,219844,270.0375,270.0375,0,0,17.186443
231584,01/10/13,9456,219009,178.125,178.125,0,0,63.399673
231585,01/10/13,9456,219029,309.9375,309.9375,0,0,23.56325
231586,01/10/13,9456,222087,227.2875,227.2875,0,0,43.827152
231587,01/10/13,9456,320485,234.4125,234.4125,0,0,16.98944
231590,01/10/13,9456,223245,213.0375,213.0375,0,0,67.285385
231591,01/10/13,9456,223153,212.325,212.325,0,0,43.948097
231594,01/10/13,9456,245338,374.775,391.1625,1,1,44.09619
231596,01/10/13,9479,216418,88.35,88.35,0,0,55.671455
231597,01/10/13,9479,216419,87.6375,87.6375,0,0,48.920506
231600,01/10/13,9479,216425,112.575,128.9625,0,0,22.596344
231601,01/10/13,9479,216233,116.1375,116.1375,0,0,28.800991
231602,01/10/13,9479,217390,171.0,171.0,0,0,32.409435
231603,01/10/13,9479,217217,256.5,256.5,0,0,15.4157
231604,01/10/13,9479,217777,270.0375,270.0375,0,0,14.517359
231605,01/10/13,9479,219844,270.0375,270.0375,0,0,21.026703
231606,01/10/13,9479,219009,210.9,210.9,0,0,72.66945
231607,01/10/13,9479,219029,327.0375,327.0375,0,0,33.7789
231608,01/10/13,9479,222087,206.625,206.625,0,0,55.042137
231609,01/10/13,9479,320485,234.4125,234.4125,0,0,30.920048
231610,01/10/13,9479,378934,234.4125,234.4125,0,0,18.180994
231611,01/10/13,9479,222765,239.4,239.4,0,0,57.981125
231612,01/10/13,9479,223245,241.5375,241.5375,0,0,47.856094
231613,01/10/13,9479,223153,240.825,240.825,0,0,41.490765
231615,01/10/13,9479,245387,373.35,401.85,1,0,29.105625
231616,01/10/13,9479,245338,382.6125,401.85,1,1,41.31898
231617,01/10/13,9479,547934,191.6625,191.6625,0,0,10.617862
231618,01/10/13,9481,216418,109.725,109.725,0,0,126.353195
231619,01/10/13,9481,216419,109.725,109.725,0,0,101.08537
231620,01/10/13,9481,300021,104.025,104.025,0,0,48.2771
